id,customer_rank,arrears_at,arrears_count,bill_updage_count
313144395,100,99,0,0
315552227,60,99,0,1
316826152,110,99,0,0
318068753,70,99,0,0
318104990,50,99,0,0
318504087,20,5,3,1
323545424,110,99,0,0
324934851,50,99,0,0
326588403,110,99,0,1
327168017,50,99,0,1
327990633,110,99,0,1
328286369,90,99,0,1
328560688,100,99,0,0
340104430,140,99,0,2
340167894,100,99,0,0
403537381,50,99,0,1
403736707,100,99,0,0
504184656,160,99,0,0
504216188,50,99,0,0
504325787,100,99,0,0
504534928,100,99,0,0
505840161,90,99,0,0
506296903,80,99,0,1
506486926,100,99,0,0
507013369,3,8,5,1
507190268,30,6,3,0
507507248,70,99,0,0
507799166,100,99,0,0
507814431,10,99,0,0
508055614,100,99,0,1
508399243,3,10,3,1
509014026,3,99,0,1
509046769,100,10,3,0
509150516,100,99,0,0
509262225,60,99,0,0
509328748,10,3,2,1
509415662,100,99,0,0
513529914,70,99,0,0
514769508,60,99,0,0
515385031,50,7,1,1
515492617,100,99,0,2
515499359,100,99,0,0
515683507,100,10,3,0
515882047,100,99,0,0
515933507,100,99,0,0
516580525,60,99,0,0
603136338,90,99,0,0
603973861,60,99,0,0
604172346,100,99,0,0
606775266,50,99,0,0
607407595,50,6,1,1
613478174,60,99,0,1
613869150,90,99,0,0
613923832,100,99,0,0
613949861,100,99,0,0
614057101,3,10,3,0
614402439,100,99,0,0
614840192,60,99,0,0
614869460,90,99,0,0
614910795,130,99,0,0
616115529,70,99,0,0
616183761,60,99,0,0
616193886,100,99,0,1
700451945,100,10,3,0
800009753,80,99,0,1
800593462,50,99,0,1
800660542,100,12,1,0
800684392,50,99,0,1
804002678,50,99,0,1
804162012,100,10,3,0
804320423,110,99,0,0
804591240,90,99,0,1
901745944,80,99,0,0
903885213,50,99,0,1
904918263,110,99,0,0
905061635,60,99,0,1
905461581,0,99,0,1
906349352,100,10,3,0
906419690,50,99,0,0
906701578,70,99,0,1
907391480,60,99,0,1
907615225,60,99,0,1
940123996,100,4,7,0
940446031,80,99,0,0
940630811,110,99,0,0
940701937,90,99,0,0
941231241,10,5,1,2
941367950,110,99,0,1
941399002,100,99,0,1
941399603,80,99,0,1
941595606,100,99,0,1
941998441,120,99,0,1
942278970,50,7,1,1
942317757,70,99,0,0
942893929,30,8,3,1
942977909,80,99,0,1
943119401,100,99,0,0
943179604,50,9,4,1
943200697,80,99,0,1
943284415,80,99,0,0
943290552,120,99,0,1
944514133,100,99,0,0
944781629,100,99,0,0
944894891,10,3,6,0
944898529,50,99,0,2
945548104,100,99,0,0
945816677,60,99,0,0
946181122,20,99,0,0
946404970,10,5,1,1
946533619,100,99,0,0
946982726,0,99,0,1
947776303,70,99,0,0
948212592,90,99,0,1
948967354,70,99,0,0
949026069,0,3,7,0
949078837,3,3,7,0
949443253,110,99,0,1
950872857,3,10,3,0
951224398,20,7,4,0
951552623,90,99,0,0
952161289,90,99,0,1
952164617,80,99,0,0
952166018,30,6,2,0
952213952,110,99,0,1
952301898,90,99,0,0
952694800,100,99,0,0
952864419,100,99,0,0
952872130,40,9,1,0
952908400,50,6,1,1
952986442,100,99,0,0
953727748,100,10,3,0
953894121,100,99,0,0
954051676,40,99,0,0
954157646,100,99,0,0
954380528,70,99,0,1
954751444,70,99,0,0
954770213,100,99,0,0
954797464,50,99,0,1
954830331,50,99,0,1
955029282,20,99,0,0
955582487,100,99,0,0
956521278,10,3,3,1
957851633,70,99,0,0
958241067,100,99,0,0
958407377,50,99,0,1
958830278,40,99,0,1
958922297,100,99,0,0
959454492,100,99,0,1
959649290,10,3,6,0
959792126,60,99,0,1
960753299,100,99,0,1
960901433,70,99,0,0
961045986,100,99,0,0
961753219,20,5,2,1
961822047,100,99,0,0
962163070,100,10,3,0
962603852,50,5,2,1
962841107,100,99,0,0
963924655,60,99,0,0
964031205,100,10,1,0
964038930,70,99,0,0
964616414,60,99,0,1
964958464,90,99,0,1
965306123,5,3,10,1
965461092,100,99,0,0
965643190,60,99,0,1
965774340,100,99,0,1
965933590,70,99,0,1
966931018,100,99,0,0
967073039,10,4,1,1
967114591,0,7,6,0
967144310,70,99,0,0
967449856,50,99,0,0
968977418,100,99,0,0
969263493,90,99,0,0
969505085,100,99,0,0
969639797,0,3,3,1
970152715,90,99,0,0
970734033,10,3,5,1
971181467,20,99,0,1
971284372,10,3,8,0
971629284,100,99,0,0
971871728,0,7,2,0
972001937,80,99,0,0
972072583,50,99,0,0
972073367,100,99,0,0
972269324,0,9,3,1
972542929,100,99,0,0
972793208,3,6,7,0
973502871,100,6,3,0
973814227,50,99,0,0
973814703,100,99,0,0
975032794,100,99,0,0
975505404,100,99,0,0
975534446,100,4,8,0
975575194,100,99,0,0
975640938,50,99,0,0
976907980,100,99,0,0
977000648,50,99,0,0
977962996,50,99,0,1
978198185,20,9,1,1
978264017,0,8,5,0
978415775,100,99,0,0
978446654,60,99,0,0
979902824,100,99,0,0
979991456,100,99,0,0
980426221,3,10,3,0
980513474,100,99,0,0
980711512,40,5,1,0
100056260,90,99,0,0
100362523,100,99,0,0
103190616,3,10,3,0
104256309,100,99,0,0
200277119,40,11,2,1
200803264,100,99,0,0
200907488,60,99,0,0
201344508,100,99,0,0
201471355,50,99,0,0
203942488,100,99,0,0
204252972,100,99,0,0
204687607,60,99,0,0
205086264,100,99,0,0
205350773,90,99,0,0
240479051,20,99,0,0
240677540,100,99,0,0
240993502,100,99,0,0
241037993,10,5,1,0
241156612,2,99,0,1
241267965,90,99,0,0
241574867,1,3,6,1
242085770,50,99,0,0
242096415,100,99,0,0
242907282,100,99,0,0
242998492,0,3,3,1
243492208,50,99,0,0
243499819,50,99,0,0
243635384,100,99,0,0
243641417,50,99,0,0
243709729,90,99,0,1
244189993,70,99,0,0
244419412,70,99,0,0
244836075,50,99,0,1
245543092,40,99,0,1
245601822,50,99,0,0
246021057,30,12,1,1
246161623,60,99,0,1
246232556,40,99,0,0
246258030,90,99,0,0
246455515,50,99,0,0
246480268,80,99,0,0
246499256,50,99,0,0
246734512,100,99,0,0
246942682,0,3,8,0
246959321,90,99,0,0
247134807,70,99,0,1
247288996,80,99,0,1
247491652,180,99,0,1
247516248,80,99,0,0
248001187,50,99,0,1
248129923,70,99,0,0
248167868,50,99,0,0
248206404,50,99,0,1
248556399,30,9,1,0
248571419,60,99,0,1
248609515,100,99,0,0
248610269,100,99,0,0
248703541,20,99,0,0
248762704,80,99,0,0
248997099,100,99,0,0
249269463,50,99,0,1
249451057,50,99,0,0
249506055,5,4,6,0
250002629,30,99,0,0
250202138,70,99,0,0
250244904,50,99,0,0
250260431,50,99,0,1
250380605,100,99,0,0
250431762,60,99,0,0
250580778,20,99,0,0
250607102,20,99,0,0
250837589,40,99,0,0
250891051,100,99,0,0
250927314,90,99,0,0
251131610,1,3,4,1
251348829,100,99,0,0
251817615,5,99,0,0
252126553,50,99,0,0
252324877,30,99,0,0
252464980,80,99,0,1
252483231,100,99,0,0
252551425,50,99,0,1
252588680,30,99,0,1
253152940,10,99,0,0
253257849,80,99,0,0
253349443,20,99,0,0
253493443,70,99,0,0
253579052,80,99,0,1
253665295,30,99,0,0
253803161,60,99,0,0
253810148,90,99,0,1
253997205,60,99,0,0
253999394,5,99,0,0
254000371,30,99,0,0
254716979,30,99,0,0
254791836,5,99,0,1
254815537,40,99,0,0
254842363,5,99,0,0
255178619,30,99,0,0
255207031,30,99,0,0
255699404,30,99,0,0
255769633,80,99,0,1
256754885,30,99,0,0
256905960,30,99,0,0
256931391,5,99,0,0
257038916,50,99,0,1
257388564,5,99,0,0
257817903,5,99,0,0
257919257,30,99,0,0
258181190,30,99,0,0
258259721,30,99,0,0
258904453,5,99,0,0
259329895,30,99,0,0
259330725,30,99,0,0
259486013,30,99,0,0
300617180,140,99,0,1
304125230,100,99,0,0
304149491,100,99,0,0
304214607,40,10,3,1
306298500,50,99,0,0
306349043,50,99,0,0
308930798,120,99,0,1
308943657,100,99,0,0
309116464,100,99,0,0
309158198,100,99,0,0
310190475,70,99,0,0
313327539,150,99,0,1
314295607,100,99,0,0
316548132,70,99,0,1
316892413,100,99,0,0
316947913,100,10,3,0
317161919,70,99,0,1
317741799,150,99,0,1
318162431,60,99,0,0
318247075,120,99,0,0
318791171,60,99,0,2
318831812,10,3,3,1
323711421,100,99,0,0
323744160,100,8,1,0
324631592,10,5,4,0
325187527,50,99,0,0
325444199,100,99,0,0
326615123,50,99,0,0
327950615,10,4,6,0
328210320,100,99,0,0
328751356,30,8,2,2
340071958,100,99,0,0
340491832,100,99,0,0
340547176,50,99,0,1
403259486,100,99,0,0
403786377,5,3,10,0
403874003,60,99,0,1
500921052,100,99,0,0
503008971,140,99,0,1
503295158,50,8,1,0
503508495,100,99,0,0
503861802,110,99,0,0
504068460,100,99,0,0
505072212,110,99,0,1
505242279,120,99,0,0
505489492,120,99,0,1
506308517,100,99,0,0
506849708,100,99,0,1
507401548,70,99,0,0
507798572,100,6,2,0
508123122,70,99,0,0
508613217,110,99,0,1
508688637,90,99,0,0
509376658,60,99,0,1
514058889,110,99,0,1
514107909,100,10,3,0
514129633,60,99,0,1
515317145,60,99,0,1
515321352,70,99,0,0
515379429,80,99,0,1
515648994,60,99,0,0
516284287,100,99,0,1
600135499,50,99,0,0
603293840,100,99,0,0
603322860,110,99,0,0
603334983,160,99,0,1
603699845,90,99,0,0
603781985,140,99,0,1
604144274,30,9,4,1
604157377,120,99,0,0
604229257,0,3,10,1
605374967,50,99,0,0
605923122,100,99,0,0
605987087,100,99,0,0
606070687,80,99,0,1
606735143,80,99,0,1
607387989,100,99,0,0
607577559,110,99,0,1
613299683,80,99,0,0
613437413,110,99,0,0
613465882,70,99,0,1
613759352,100,99,0,1
613971167,40,99,0,1
615146423,60,99,0,1
615558888,0,3,8,1
615638472,80,99,0,1
616114770,70,99,0,1
703146231,100,99,0,0
703440539,90,99,0,0
703655302,100,99,0,0
803272115,50,99,0,0
803311032,110,99,0,0
803731747,70,99,0,1
803979407,90,99,0,0
804365541,100,99,0,0
804426057,10,6,7,0
804596127,100,99,0,0
805060775,100,99,0,0
900451453,100,99,0,0
901152728,100,99,0,1
903373688,60,99,0,0
904489179,70,99,0,1
904495954,110,99,0,1
905343177,60,99,0,0
906485234,100,7,2,0
906593083,70,99,0,0
906773244,100,99,0,1
940235154,100,99,0,0
940290117,100,99,0,0
940786183,100,99,0,0
941123386,60,99,0,0
941192375,20,9,4,0
941616950,100,99,0,0
942098590,100,99,0,0
942123714,100,99,0,0
942382906,110,99,0,1
942485070,0,5,4,1
942517631,100,99,0,0
942638357,10,6,7,0
942694159,80,99,0,1
942934408,70,99,0,0
942956654,110,99,0,0
943383877,80,9,1,1
944122135,100,99,0,0
944488040,100,99,0,0
944540818,50,99,0,1
944630281,120,99,0,1
944654320,60,99,0,1
944829401,50,99,0,1
944940657,50,99,0,2
945446009,130,99,0,0
945644085,100,99,0,0
945705516,60,99,0,0
945848983,100,99,0,0
946269533,100,99,0,0
946309342,50,6,3,0
946937637,3,6,7,1
946942221,100,99,0,0
946970212,40,99,0,0
947189640,30,7,3,0
947511189,10,3,8,0
947665795,110,99,0,0
948018935,3,4,8,1
948153611,100,10,3,0
948389742,3,6,7,0
948944336,60,99,0,0
949040332,3,10,3,1
949634475,3,9,4,0
949839381,50,99,0,1
950503302,100,99,0,0
950842396,20,4,1,1
951455443,100,99,0,2
951489978,100,99,0,0
951626461,100,99,0,0
952197059,40,9,1,1
952359715,100,99,0,0
952509406,3,4,9,1
952515887,3,4,3,1
952560330,100,99,0,0
952592533,20,5,2,0
952597489,90,99,0,0
952876822,100,99,0,0
952936514,80,99,0,0
953040117,0,99,0,1
953305043,100,99,0,0
954109847,70,99,0,1
954167986,80,99,0,1
954420472,100,99,0,0
954545050,60,99,0,0
954652688,40,6,1,1
954722673,110,99,0,0
954747880,100,99,0,0
954837528,100,10,3,0
954981153,100,99,0,0
956169470,40,7,1,0
956886605,40,7,1,1
956893537,40,99,0,0
957342321,100,3,2,0
957714080,100,99,0,0
957767532,10,6,6,0
958033552,100,99,0,0
958145670,3,5,8,1
958370800,50,99,0,1
958673937,100,99,0,0
958883401,50,99,0,1
959097146,80,99,0,0
959255555,70,99,0,0
959513275,60,99,0,1
959906113,100,99,0,0
959934313,50,99,0,1
960118201,70,99,0,1
960138471,100,10,3,0
960745694,20,10,2,0
960748245,50,99,0,0
960835370,0,10,3,0
962067521,3,99,0,0
962076281,100,10,3,0
962550510,0,3,8,0
962571352,50,99,0,0
962706580,100,99,0,0
962726859,110,99,0,0
962747763,20,99,0,0
963061636,100,99,0,0
982017593,100,99,0,0
982295436,3,5,7,0
982568295,3,3,7,1
982571958,3,99,0,1
982653069,80,99,0,0
982865356,60,99,0,1
982954818,5,3,8,0
983307302,20,99,0,0
983674878,100,99,0,0
983720506,20,99,0,0
984493334,100,99,0,0
984572938,3,10,3,1
984628901,10,3,2,0
984716064,90,99,0,1
985106179,0,7,2,1
985145407,10,3,2,0
985155772,50,99,0,0
985375762,100,99,0,0
985980778,90,99,0,0
986075373,30,7,2,1
986294660,90,99,0,0
986624095,5,3,6,1
986832791,80,99,0,2
986899069,20,99,0,0
987476212,100,99,0,0
987491658,50,99,0,1
987562729,60,99,0,1
987875402,90,99,0,0
988377436,50,99,0,1
988606256,70,99,0,0
988682486,50,99,0,0
988766928,70,99,0,1
988769250,100,3,7,0
988809853,90,99,0,1
988840082,80,99,0,1
989315987,110,99,0,1
989462382,100,99,0,0
989532967,50,99,0,0
989902486,40,99,0,0
989987267,50,99,0,1
990148862,90,99,0,0
990175836,30,99,0,1
990507487,80,99,0,0
990509861,70,99,0,0
991021023,70,99,0,1
991031031,80,99,0,0
991346107,90,99,0,0
991512938,10,10,3,1
991634963,3,99,0,0
992058104,70,99,0,1
992155170,80,99,0,1
992214749,50,99,0,0
992283361,90,99,0,0
992317862,90,99,0,1
992624870,10,8,3,1
992650759,80,99,0,0
993153466,20,99,0,0
993322186,50,99,0,0
993840365,50,8,1,1
994207745,80,99,0,1
994853036,90,99,0,1
995051831,50,99,0,0
995233173,50,99,0,1
995236029,30,10,1,0
995389502,3,8,5,0
995559778,70,99,0,0
995834541,100,99,0,0
996291284,80,99,0,0
996322814,50,99,0,0
996797998,100,99,0,0
996861370,70,99,0,0
996950279,80,99,0,0
997379915,50,99,0,1
998076544,2,99,0,1
998089541,100,99,0,1
104277332,100,99,0,0
104281357,3,7,6,0
200720437,100,99,0,0
201306841,100,99,0,1
203838785,100,99,0,0
203879830,100,99,0,0
203927912,60,99,0,0
204735933,50,99,0,0
204746133,50,99,0,0
204955481,80,99,0,0
205303588,3,3,10,0
240248896,70,99,0,0
240353519,20,99,0,0
240363477,0,3,7,1
240841427,50,99,0,1
240981954,70,99,0,1
241376395,50,99,0,1
241512983,20,99,0,1
241582304,100,10,3,0
241955090,70,99,0,1
242179714,80,99,0,1
242209338,50,99,0,1
242238686,70,99,0,1
242940129,100,99,0,0
243133445,80,99,0,1
243134309,90,99,0,0
243270197,80,99,0,1
243415719,80,99,0,0
244021378,20,99,0,0
244043224,20,10,1,0
244200430,100,99,0,0
244600326,20,99,0,2
244704984,70,99,0,1
244867931,50,99,0,0
244989538,90,99,0,0
245968402,100,99,0,0
245981266,70,99,0,0
246014306,90,99,0,0
246286351,90,99,0,0
246377347,60,99,0,0
246805303,50,99,0,1
246990146,20,10,1,0
247489342,80,99,0,0
247533388,50,99,0,0
247751457,60,10,1,0
247906129,1,3,5,0
248327478,50,99,0,1
248535960,40,99,0,1
248588237,80,99,0,1
248642233,70,99,0,0
249144930,20,99,0,1
249764987,60,99,0,0
249989800,80,99,0,0
250025619,100,99,0,0
250131243,3,7,2,1
250203043,20,99,0,1
250255822,50,99,0,1
250545184,30,99,0,0
250685422,3,99,0,0
250746051,50,99,0,1
251319122,2,99,0,0
251408797,40,99,0,1
251433436,50,99,0,1
251503833,50,99,0,1
251517983,80,99,0,1
251831310,30,99,0,0
251869650,50,99,0,2
251929117,3,99,0,0
252767753,5,99,0,0
252788371,50,99,0,1
252929755,20,99,0,0
253146202,30,99,0,0
253351220,2,99,0,0
253369924,50,99,0,0
254317076,20,99,0,0
254326423,60,99,0,0
254328833,50,99,0,1
254875497,30,99,0,0
255000184,50,99,0,0
255674005,50,99,0,0
255682439,5,99,0,0
255827269,5,99,0,0
255989819,5,99,0,0
256263719,30,99,0,1
256277494,80,99,0,0
256600625,10,99,0,1
257210589,30,99,0,0
257340768,30,99,0,1
257352686,30,99,0,1
257562167,30,99,0,0
258088654,30,99,0,0
258115765,30,99,0,0
258157540,30,99,0,0
258558178,30,99,0,1
258739592,20,99,0,0
258901636,5,99,0,0
258917975,30,99,0,0
259157391,30,99,0,0
259771001,30,99,0,0
259998802,30,99,0,0
300272806,50,99,0,0
300633512,90,99,0,1
300759348,100,99,0,0
300847206,110,99,0,1
301095916,120,99,0,1
301209482,100,99,0,0
301232525,100,99,0,0
301495095,170,99,0,0
303949726,100,99,0,0
304717666,60,99,0,0
305462611,90,99,0,0
305522848,50,99,0,0
307078498,100,99,0,0
307300323,100,99,0,1
308608950,100,99,0,0
308712710,50,99,0,0
309584494,60,99,0,0
314048761,120,99,0,1
314091368,50,99,0,1
314579699,50,99,0,1
314887580,100,99,0,0
315183723,100,99,0,0
315185395,50,99,0,1
315206971,50,99,0,0
315260662,100,99,0,0
316883966,90,99,0,0
317373774,50,99,0,1
317985487,70,99,0,1
318280281,3,10,3,0
318374164,70,99,0,0
318749479,80,99,0,0
324299875,120,99,0,0
324648980,5,3,9,0
325230259,100,99,0,0
325261606,110,99,0,1
325277319,50,99,0,0
325643288,60,99,0,0
326647384,110,99,0,1
327276471,100,99,0,0
327632839,60,99,0,0
328046222,60,99,0,0
328799086,40,99,0,0
403057154,100,99,0,1
403222892,120,99,0,0
403610499,110,99,0,1
403696270,90,99,0,1
403843376,100,99,0,0
503534498,100,99,0,0
503601744,50,99,0,1
504332131,100,99,0,0
505817625,100,99,0,0
506649290,100,99,0,0
507053074,40,7,1,0
507195802,70,99,0,0
507310671,100,99,0,0
507332826,100,99,0,1
507809318,100,99,0,1
508806619,100,6,7,0
508952271,90,99,0,0
963193455,3,3,8,0
963464932,80,99,0,1
963473869,50,99,0,1
963912637,100,99,0,1
965910348,50,10,1,1
965965665,100,99,0,0
966138714,100,99,0,0
966153171,90,99,0,0
966159425,70,99,0,1
966388751,60,99,0,0
966402693,80,99,0,0
967540999,100,99,0,0
967695381,60,99,0,0
968025623,100,99,0,0
968219751,20,99,0,1
970320404,90,99,0,1
970740492,60,3,7,1
970789431,50,99,0,0
971037665,100,99,0,0
971241882,90,99,0,0
971325082,90,99,0,1
971577389,20,4,2,0
971608174,90,99,0,0
971662412,100,99,0,0
971965219,50,99,0,0
972772489,20,99,0,0
976998498,100,4,8,0
977202454,100,99,0,0
977598566,60,99,0,0
978965455,10,4,2,0
979110383,100,10,3,0
979125186,100,99,0,0
979351955,100,99,0,0
980767892,100,99,0,0
980824415,0,3,5,0
980824853,70,99,0,0
980828688,100,99,0,0
981558572,20,99,0,1
981624918,30,9,1,0
981697620,100,99,0,0
982263920,100,99,0,0
982347480,20,99,0,0
982353581,100,99,0,1
982385763,90,99,0,0
982682506,100,7,1,0
983394449,100,3,3,0
983422447,20,99,0,1
983563243,50,99,0,0
983612350,60,99,0,1
983658784,100,99,0,0
983960640,20,99,0,0
984032270,110,99,0,0
984110244,3,8,5,0
984638719,100,99,0,0
984875226,100,99,0,1
985199831,50,10,1,0
985287002,100,99,0,0
985338540,50,99,0,0
985844449,50,99,0,1
985906553,50,99,0,1
986232924,110,99,0,0
986492387,80,99,0,1
986916742,60,99,0,0
987127513,50,99,0,1
987355461,3,11,2,0
987717095,100,99,0,1
987841009,50,99,0,1
988113370,100,99,0,0
988372722,100,99,0,0
988438649,100,99,0,0
988714572,50,99,0,0
988870325,100,10,3,0
988895043,90,99,0,0
988918594,80,99,0,1
989157084,90,99,0,1
989465561,10,4,8,0
989802655,100,99,0,0
989893830,80,99,0,1
990222513,100,99,0,0
990495956,90,99,0,1
990836490,50,99,0,1
991124140,50,99,0,1
991131650,50,99,0,1
991166535,20,99,0,0
991386392,5,3,5,1
991564478,20,99,0,1
992196025,100,99,0,0
992241666,80,99,0,1
992461633,60,99,0,0
992573900,100,99,0,0
993347749,40,99,0,0
993609349,60,99,0,0
993709434,0,10,3,0
994220807,70,99,0,0
994448876,50,99,0,0
994733617,40,99,0,0
995689125,50,99,0,0
995770318,80,99,0,0
995824588,50,99,0,1
995965656,50,99,0,0
995975005,50,99,0,0
996825182,100,99,0,0
996990712,10,99,0,1
997059386,3,10,3,0
997115735,20,99,0,0
997146072,50,99,0,1
997532186,90,99,0,0
997537247,100,99,0,0
100389481,100,99,0,0
100393828,3,99,0,0
103618953,50,8,1,1
104061452,100,99,0,0
200183013,80,99,0,1
200726750,130,99,0,0
203607222,50,99,0,1
203857430,0,99,0,0
203928582,70,99,0,0
204910120,80,99,0,0
205039407,50,99,0,0
240014185,50,99,0,1
240056361,80,99,0,0
240381925,100,99,0,1
240552135,20,99,0,0
240561885,100,99,0,0
240648284,50,99,0,1
240932760,50,99,0,1
241397850,70,99,0,1
241460941,60,99,0,0
241634052,20,99,0,1
242225140,70,99,0,1
242578240,2,99,0,0
242822749,100,99,0,0
243026034,50,99,0,1
243174566,30,6,4,0
243192791,50,99,0,1
243689458,50,99,0,0
243704569,100,99,0,0
243855759,100,99,0,0
243872351,50,99,0,1
243897097,80,99,0,1
244023958,50,99,0,0
244525722,90,99,0,1
244705408,50,99,0,0
244743898,90,99,0,1
244795044,100,99,0,0
244886865,90,99,0,0
245158671,60,99,0,0
245632609,90,99,0,1
246097706,0,4,7,1
246478451,40,99,0,0
246539461,50,99,0,1
246745303,90,99,0,0
246789687,40,99,0,1
246808332,50,99,0,1
246829773,50,99,0,0
247014922,20,99,0,0
247017885,10,99,0,1
247332156,20,99,0,1
247793937,70,99,0,0
247989678,50,99,0,1
248007701,50,99,0,0
248651998,2,99,0,1
248676057,80,99,0,1
248685427,100,99,0,0
249055975,70,99,0,1
249246334,80,99,0,1
249413215,5,3,1,0
249522777,10,4,2,0
249623406,10,99,0,0
249816169,30,10,1,0
249951089,100,4,3,0
250170232,30,99,0,0
250176625,20,4,1,1
250605826,20,99,0,1
250623313,30,99,0,0
250628448,50,99,0,1
251344084,100,99,0,0
251377435,50,99,0,0
251475035,80,99,0,1
251630988,20,99,0,1
252014761,80,99,0,0
252629318,40,99,0,0
252736802,50,99,0,1
253079034,100,99,0,0
253402440,30,99,0,0
253579230,50,99,0,0
253733543,40,99,0,0
253870847,50,99,0,1
254002646,50,99,0,0
254269446,50,99,0,1
254781222,5,99,0,0
254826902,30,99,0,0
254969748,30,99,0,0
255360394,50,99,0,1
255862028,80,99,0,1
255862922,20,99,0,1
255870744,50,99,0,1
256124949,20,99,0,0
256159112,10,99,0,0
256163130,10,4,1,1
256192319,5,99,0,1
256222844,30,99,0,0
257062336,5,9,4,0
257252624,20,99,0,1
257454184,5,99,0,1
258518400,30,99,0,0
258622075,30,99,0,0
258771871,30,99,0,1
258799858,0,4,1,0
258887930,20,99,0,0
259294902,30,99,0,0
259788711,20,99,0,0
259950338,5,99,0,0
300119308,10,3,1,0
300976940,100,99,0,0
303298028,20,5,2,1
303336157,120,99,0,1
303385008,110,99,0,0
305995568,100,99,0,0
307130593,70,99,0,0
307634247,100,99,0,1
313047431,50,99,0,1
313089454,120,99,0,0
313091833,100,99,0,1
313545231,80,99,0,0
313843276,100,99,0,0
314672720,50,99,0,0
315184241,50,99,0,1
315495248,100,99,0,0
315584400,110,99,0,0
316612579,50,99,0,0
316856758,100,99,0,0
317011064,110,99,0,1
317384346,110,99,0,1
317386825,130,99,0,0
317415376,100,99,0,0
318032046,100,99,0,0
318159194,100,99,0,0
318314762,100,5,3,0
318519054,110,99,0,1
324651712,60,99,0,1
324662692,100,99,0,0
325586497,120,99,0,1
325613105,100,99,0,0
325747130,3,3,10,0
326051413,100,99,0,0
326146695,100,99,0,0
326501654,70,99,0,1
326801972,70,99,0,1
328278346,100,99,0,0
328468950,100,99,0,1
328650262,100,99,0,1
340030587,100,99,0,0
340109463,90,99,0,1
340169510,100,99,0,0
340257637,60,99,0,1
403079414,130,99,0,0
403151646,70,99,0,0
403203749,130,99,0,1
403598731,100,99,0,0
403738136,110,99,0,0
500266988,50,99,0,0
501036016,80,99,0,1
506161741,110,99,0,0
506324232,100,10,3,0
506535338,60,99,0,1
506786199,100,99,0,0
977562402,100,99,0,1
978131775,6,4,2,1
978486624,90,99,0,0
978755784,0,10,3,0
979897278,20,99,0,2
979959087,100,99,0,0
980690312,20,99,0,1
980691041,50,99,0,0
980733240,50,99,0,1
980895686,100,10,2,0
981591777,90,99,0,1
981766373,120,99,0,0
982157395,70,99,0,0
982422526,100,10,3,0
982479766,100,99,0,0
982486866,50,99,0,1
982845665,90,99,0,0
983629715,50,99,0,1
983759644,100,99,0,0
984203852,70,99,0,0
984625135,0,3,9,0
984711322,50,99,0,1
984985340,20,7,1,0
985069670,90,99,0,0
985194454,90,99,0,1
985439943,3,99,0,0
985485884,100,99,0,1
985915774,100,99,0,0
986109155,100,99,0,0
986259230,90,99,0,1
986413832,0,3,8,0
986465315,50,99,0,0
986524752,30,99,0,1
986526806,80,99,0,1
987502509,0,3,5,0
988060279,90,99,0,0
988079436,10,3,1,1
988218142,70,99,0,1
988541788,40,10,3,0
988583735,80,99,0,1
988674680,100,99,0,0
988904047,50,99,0,0
989612048,60,99,0,1
989779619,50,99,0,0
989803445,100,99,0,0
990130370,100,99,0,0
990284156,100,99,0,0
990687843,100,99,0,1
990749258,80,99,0,0
991365202,100,3,5,0
991468328,110,99,0,1
991563367,20,99,0,1
991595784,90,99,0,0
991975641,2,99,0,0
992196838,2,99,0,0
992282612,60,99,0,1
992736390,90,99,0,1
992896100,100,99,0,0
993299239,50,99,0,0
993322933,100,99,0,0
993525354,90,99,0,0
993669092,50,99,0,0
993684320,30,99,0,1
993757630,100,99,0,0
993837628,90,99,0,1
994105996,50,99,0,0
994251484,100,99,0,0
994487830,50,99,0,1
994500899,90,99,0,1
994594533,70,99,0,0
994676028,50,99,0,0
995045631,80,99,0,1
995080141,50,99,0,0
996006635,0,3,7,1
996244337,90,99,0,1
996621414,100,99,0,0
996741378,10,5,3,1
996822018,90,99,0,0
997135667,90,99,0,0
997509165,70,99,0,1
998091966,3,6,7,1
998117218,50,99,0,0
509148199,110,99,0,1
513220766,60,99,0,0
514629628,60,99,0,0
514995990,110,99,0,0
516080541,10,4,6,0
516125040,90,99,0,1
600367501,80,99,0,1
603619949,100,99,0,0
604797227,100,99,0,0
604969821,50,99,0,0
605440951,70,99,0,1
605827899,120,99,0,0
606005532,70,99,0,1
606593802,100,3,6,0
607413851,80,99,0,1
607506184,100,99,0,0
613196834,50,11,1,1
613224877,80,99,0,0
613482609,130,99,0,0
614452500,110,99,0,0
614860139,50,99,0,0
615503334,1,3,7,0
616185143,100,99,0,0
700606368,70,99,0,0
703067884,100,99,0,1
703684572,100,99,0,0
800653515,80,99,0,0
801223553,100,99,0,0
801256311,130,99,0,1
801301465,100,99,0,0
804924939,50,99,0,0
804998172,140,99,0,0
902097184,50,99,0,0
903505306,100,99,0,0
904004206,100,99,0,0
904686611,100,99,0,0
904814595,110,99,0,0
906678361,100,99,0,1
906881244,50,99,0,1
907575946,70,99,0,1
940273019,100,99,0,0
940639105,70,99,0,1
940687081,50,99,0,1
940742916,80,99,0,0
941025609,60,99,0,1
941326644,100,99,0,1
941461583,100,99,0,1
941482864,90,99,0,1
941595283,60,99,0,1
942086438,100,99,0,0
942188162,10,3,6,1
942634845,100,99,0,0
942818781,70,99,0,1
942821817,70,99,0,0
